,partida_id,placar,placar_mandante,placar_visitante,status,slug,data_realizacao,hora_realizacao,data_realizacao_iso,grupo,rodada,disputa_penalti,campeonato.campeonato_id,campeonato.nome,campeonato.slug,campeonato.nome_popular,campeonato.fase_atual.fase_id,campeonato.fase_atual.nome,campeonato.fase_atual.slug,campeonato.fase_atual.tipo,campeonato.fase_atual._link,campeonato.rodada_atual.nome,campeonato.rodada_atual.slug,campeonato.rodada_atual.rodada,campeonato.rodada_atual.status,campeonato.edicao.edicao_id,campeonato.edicao.temporada,campeonato.edicao.nome,campeonato.edicao.nome_popular,campeonato.edicao.slug,time_mandante.time_id,time_mandante.nome_popular,time_mandante.sigla,time_mandante.escudo,time_visitante.time_id,time_visitante.nome_popular,time_visitante.sigla,time_visitante.escudo,estadio.estadio_id,estadio.nome_popular,fase.fase_id,fase.nome,fase.slug,fase.tipo,fase._link,estatisticas.mandante.posse_de_bola,estatisticas.mandante.escanteios,estatisticas.mandante.impedimentos,estatisticas.mandante.faltas,estatisticas.mandante.passes.total,estatisticas.mandante.passes.completos,estatisticas.mandante.passes.precisao,estatisticas.mandante.finalizacao.total,estatisticas.mandante.finalizacao.no_gol,estatisticas.mandante.finalizacao.pra_fora,estatisticas.mandante.finalizacao.na_trave,estatisticas.mandante.finalizacao.bloqueado,estatisticas.mandante.finalizacao.precisao,estatisticas.mandante.chances_desperdicadas,estatisticas.mandante.cruzamentos.total,estatisticas.mandante.cruzamentos.completos,estatisticas.mandante.defensivo.bolas_afastadas,estatisticas.mandante.defensivo.defesas,estatisticas.mandante.defensivo.cortes,estatisticas.mandante.defensivo.bloqueios,estatisticas.mandante.desarmes.total,estatisticas.mandante.desarmes.precisao,estatisticas.mandante.vitorias_em_divididas,estatisticas.mandante.vitorias_jogo_aereo,estatisticas.mandante.dribes_bem_sucedidos,estatisticas.mandante.faltas_sofridas,estatisticas.visitante.posse_de_bola,estatisticas.visitante.escanteios,estatisticas.visitante.impedimentos,estatisticas.visitante.faltas,estatisticas.visitante.passes.total,estatisticas.visitante.passes.completos,estatisticas.visitante.passes.precisao,estatisticas.visitante.finalizacao.total,estatisticas.visitante.finalizacao.no_gol,estatisticas.visitante.finalizacao.pra_fora,estatisticas.visitante.finalizacao.na_trave,estatisticas.visitante.finalizacao.bloqueado,estatisticas.visitante.finalizacao.precisao,estatisticas.visitante.chances_desperdicadas,estatisticas.visitante.cruzamentos.total,estatisticas.visitante.cruzamentos.completos,estatisticas.visitante.defensivo.bolas_afastadas,estatisticas.visitante.defensivo.defesas,estatisticas.visitante.defensivo.cortes,estatisticas.visitante.defensivo.bloqueios,estatisticas.visitante.desarmes.total,estatisticas.visitante.desarmes.precisao,estatisticas.visitante.vitorias_em_divididas,estatisticas.visitante.vitorias_jogo_aereo,estatisticas.visitante.dribes_bem_sucedidos,estatisticas.visitante.faltas_sofridas,escalacoes.mandante.esquema_tatico,escalacoes.mandante.tecnico.tecnico_id,escalacoes.mandante.tecnico.nome_popular,escalacoes.mandante.titulares,escalacoes.mandante.reservas,escalacoes.visitante.esquema_tatico,escalacoes.visitante.tecnico.tecnico_id,escalacoes.visitante.tecnico.nome_popular,escalacoes.visitante.titulares,escalacoes.visitante.reservas,gols.mandante,gols.visitante,substituicoes.mandante,substituicoes.visitante,cartoes.amarelo.mandante,cartoes.amarelo.visitante,cartoes.vermelho.mandante,cartoes.vermelho.visitante
0,663,Grêmio 0x0 Corinthians,0,0,finalizado,gremio-corinthians-663,15/08/2020,19:00,2020-08-15T19:00:00-0300,,3ª Rodada,False,10,Campeonato Brasileiro,campeonato-brasileiro,Brasileirão,168,Fase Única,fase-unica,pontos-corridos,/v1/campeonatos/10/fases/168,33ª Rodada,33a-rodada,33,agendada,3,2020,Campeonato Brasileiro 2020,Brasileirão 2020,campeonato-brasileiro-2020,45,Grêmio,GRE,https://apifutebol.s3.sa-east-1.amazonaws.com/escudos/5f999cbc411b2.svg,65,Corinthians,COR,https://apifutebol.s3.sa-east-1.amazonaws.com/escudos/5f999d7ab48fa.svg,54,Arena do Grêmio,55,Fase Única,,pontos-corridos,/v1/campeonatos/10/fases/55,48%,7,0,16,491,426,86%,24,8,9,1,7,33%,2,36,11,6,2,10,1,7,50%,69,13,28,14,52%,5,0,14,571,503,88%,5,2,2,0,1,40%,0,12,5,22,7,10,8,11,50%,51,8,7,14,433,86,Renato Gaúcho,"[{'atleta': {'atleta_id': 1798, 'nome_popular': 'Vanderlei'}, 'camisa': '27', 'ordem': 1, 'posicao': {'nome': 'Goleiro', 'sigla': 'GOL'}}, {'atleta': {'atleta_id': 1898, 'nome_popular': 'Orejuela'}, 'camisa': '17', 'ordem': 2, 'posicao': {'nome': 'Lateral Direito', 'sigla': 'LAD'}}, {'atleta': {'atleta_id': 1943, 'nome_popular': 'Pedro Geromel'}, 'camisa': '3', 'ordem': 3, 'posicao': {'nome': 'Zagueiro Direito', 'sigla': 'ZAD'}}, {'atleta': {'atleta_id': 1818, 'nome_popular': 'Kannemann'}, 'camisa': '4', 'ordem': 4, 'posicao': {'nome': 'Zagueiro Esquerdo', 'sigla': 'ZAE'}}, {'atleta': {'atleta_id': 1806, 'nome_popular': 'Bruno Cortez'}, 'camisa': '12', 'ordem': 5, 'posicao': {'nome': 'Lateral Esquerda', 'sigla': 'LAE'}}, {'atleta': {'atleta_id': 1792, 'nome_popular': 'Maicon'}, 'camisa': '8', 'ordem': 6, 'posicao': {'nome': 'Volante', 'sigla': 'VOL'}}, {'atleta': {'atleta_id': 1937, 'nome_popular': 'Matheus Henrique'}, 'camisa': '7', 'ordem': 7, 'posicao': {'nome': 'Volante', 'sigla': 'VOL'}}, {'atleta': {'atleta_id': 1813, 'nome_popular': 'Alisson'}, 'camisa': '23', 'ordem': 9, 'posicao': {'nome': 'Atacante', 'sigla': 'ATA'}}, {'atleta': {'atleta_id': 1917, 'nome_popular': 'Diego Souza'}, 'camisa': '29', 'ordem': 10, 'posicao': {'nome': 'Atacante', 'sigla': 'ATA'}}, {'atleta': {'atleta_id': 1935, 'nome_popular': 'Pepê'}, 'camisa': '25', 'ordem': 11, 'posicao': {'nome': 'Atacante', 'sigla': 'ATA'}}, {'atleta': {'atleta_id': 1960, 'nome_popular': 'Jean Pyerre'}, 'camisa': '21', 'ordem': 8, 'posicao': {'nome': 'Meia Central', 'sigla': 'MEC'}}]","[{'atleta': {'atleta_id': 1802, 'nome_popular': 'Paulo Victor'}, 'camisa': '1', 'ordem': 1, 'posicao': {'nome': 'Goleiro', 'sigla': 'GOL'}}, {'atleta': {'atleta_id': 1795, 'nome_popular': 'David Braz'}, 'camisa': '14', 'ordem': 2, 'posicao': {'nome': 'Zagueiro Direito', 'sigla': 'ZAD'}}, {'atleta': {'atleta_id': 1822, 'nome_popular': 'Rodrigues'}, 'camisa': '38', 'ordem': 3, 'posicao': {'nome': 'Zagueiro Direito', 'sigla': 'ZAD'}}, {'atleta': {'atleta_id': 1928, 'nome_popular': 'Ruan'}, 'camisa': '44', 'ordem': 4, 'posicao': {'nome': 'Zagueiro Direito', 'sigla': 'ZAD'}}, {'atleta': {'atleta_id': 1831, 'nome_popular': 'Darlan'}, 'camisa': '15', 'ordem': 5, 'posicao': {'nome': 'Volante', 'sigla': 'VOL'}}, {'atleta': {'atleta_id': 1810, 'nome_popular': 'Lucas Silva'}, 'camisa': '16', 'ordem': 6, 'posicao': {'nome': 'Volante', 'sigla': 'VOL'}}, {'atleta': {'atleta_id': 1912, 'nome_popular': 'Thiago Neves'}, 'camisa': '10', 'ordem': 7, 'posicao': {'nome': 'Meia Central', 'sigla': 'MEC'}}, {'atleta': {'atleta_id': 1819, 'nome_popular': 'Thaciano'}, 'camisa': '20', 'ordem': 8, 'posicao': {'nome': 'Meia Central', 'sigla': 'MEC'}}, {'atleta': {'atleta_id': 1826, 'nome_popular': 'Patrick'}, 'camisa': '30', 'ordem': 9, 'posicao': {'nome': 'Meia Central', 'sigla': 'MEC'}}, {'atleta': {'atleta_id': 4484, 'nome_popular': 'Rildo'}, 'camisa': '37', 'ordem': 10, 'posicao': {'nome': 'Meia Central', 'sigla': 'MEC'}}, {'atleta': {'atleta_id': 4586, 'nome_popular': 'Guilherme Azevedo'}, 'camisa': '39', 'ordem': 11, 'posicao': {'nome': 'Atacante', 'sigla': 'ATA'}}, {'atleta': {'atleta_id': 1830, 'nome_popular': 'Isaque'}, 'camisa': '46', 'ordem': 12, 'posicao': {'nome': 'Atacante', 'sigla': 'ATA'}}]",451,109,Tiago Nunes,"[{'atleta': {'atleta_id': 2266, 'nome_popular': 'Cássio'}, 'camisa': '12', 'ordem': 1, 'posicao': {'nome': 'Goleiro', 'sigla': 'GOL'}}, {'atleta': {'atleta_id': 2366, 'nome_popular': 'Michel'}, 'camisa': '2', 'ordem': 2, 'posicao': {'nome': 'Lateral Direito', 'sigla': 'LAD'}}, {'atleta': {'atleta_id': 4385, 'nome_popular': 'Danilo Avelar'}, 'camisa': '35', 'ordem': 4, 'posicao': {'nome': 'Zagueiro Esquerdo', 'sigla': 'ZAE'}}, {'atleta': {'atleta_id': 2282, 'nome_popular': 'Sidcley'}, 'camisa': '16', 'ordem': 5, 'posicao': {'nome': 'Lateral Esquerda', 'sigla': 'LAE'}}, {'atleta': {'atleta_id': 2274, 'nome_popular': 'Gabriel'}, 'camisa': '5', 'ordem': 6, 'posicao': {'nome': 'Volante', 'sigla': 'VOL'}}, {'atleta': {'atleta_id': 2275, 'nome_popular': 'Ramiro'}, 'camisa': '8', 'ordem': 8, 'posicao': {'nome': 'Meia Central', 'sigla': 'MEC'}}, {'atleta': {'atleta_id': 2281, 'nome_popular': 'Luan'}, 'camisa': '7', 'ordem': 9, 'posicao': {'nome': 'Meia Central', 'sigla': 'MEC'}}, {'atleta': {'atleta_id': 2287, 'nome_popular': 'Mateus Vital'}, 'camisa': '22', 'ordem': 10, 'posicao': {'nome': 'Meia Central', 'sigla': 'MEC'}}, {'atleta': {'atleta_id': 4518, 'nome_popular': 'Jô'}, 'camisa': '77', 'ordem': 11, 'posicao': {'nome': 'Atacante', 'sigla': 'ATA'}}, {'atleta': {'atleta_id': 2271, 'nome_popular': 'Gil'}, 'camisa': '4', 'ordem': 3, 'posicao': {'nome': 'Zagueiro Direito', 'sigla': 'ZAD'}}, {'atleta': {'atleta_id': 2343, 'nome_popular': 'Cantillo'}, 'camisa': '24', 'ordem': 7, 'posicao': {'nome': 'Volante', 'sigla': 'VOL'}}]","[{'atleta': {'atleta_id': 2268, 'nome_popular': 'Walter'}, 'camisa': '27', 'ordem': 1, 'posicao': {'nome': 'Goleiro', 'sigla': 'GOL'}}, {'atleta': {'atleta_id': 2296, 'nome_popular': 'Bruno Méndez'}, 'camisa': '14', 'ordem': 2, 'posicao': {'nome': 'Zagueiro Direito', 'sigla': 'ZAD'}}, {'atleta': {'atleta_id': 2301, 'nome_popular': 'Lucas Piton'}, 'camisa': '6', 'ordem': 3, 'posicao': {'nome': 'Lateral Esquerda', 'sigla': 'LAE'}}, {'atleta': {'atleta_id': 2415, 'nome_popular': 'Éderson'}, 'camisa': '15', 'ordem': 4, 'posicao': {'nome': 'Volante', 'sigla': 'VOL'}}, {'atleta': {'atleta_id': 2270, 'nome_popular': 'Camacho'}, 'camisa': '20', 'ordem': 5, 'posicao': {'nome': 'Volante', 'sigla': 'VOL'}}, {'atleta': {'atleta_id': 4520, 'nome_popular': 'Roni'}, 'camisa': '29', 'ordem': 6, 'posicao': {'nome': 'Volante', 'sigla': 'VOL'}}, {'atleta': {'atleta_id': 4386, 'nome_popular': 'Xavier'}, 'camisa': '39', 'ordem': 7, 'posicao': {'nome': 'Volante', 'sigla': 'VOL'}}, {'atleta': {'atleta_id': 2414, 'nome_popular': 'Araos'}, 'camisa': '21', 'ordem': 8, 'posicao': {'nome': 'Meia Central', 'sigla': 'MEC'}}, {'atleta': {'atleta_id': 4547, 'nome_popular': 'Ruan'}, 'camisa': '36', 'ordem': 9, 'posicao': {'nome': 'Meia Central', 'sigla': 'MEC'}}, {'atleta': {'atleta_id': 4519, 'nome_popular': 'Léo Natel'}, 'camisa': '18', 'ordem': 10, 'posicao': {'nome': 'Atacante', 'sigla': 'ATA'}}, {'atleta': {'atleta_id': 2629, 'nome_popular': 'Gustavo Mosquito'}, 'camisa': '19', 'ordem': 11, 'posicao': {'nome': 'Atacante', 'sigla': 'ATA'}}, {'atleta': {'atleta_id': 2344, 'nome_popular': 'Everaldo '}, 'camisa': '37', 'ordem': 12, 'posicao': {'nome': 'Atacante', 'sigla': 'ATA'}}]",[],[],"[{'saiu': {'atleta_id': 1960, 'nome_popular': 'Jean Pyerre'}, 'entrou': {'atleta_id': 1830, 'nome_popular': 'Isaque'}, 'periodo': '2º tempo', 'minuto': '34:26'}, {'saiu': {'atleta_id': 1792, 'nome_popular': 'Maicon'}, 'entrou': {'atleta_id': 1810, 'nome_popular': 'Lucas Silva'}, 'periodo': '2º tempo', 'minuto': '38:54'}, {'saiu': {'atleta_id': 1937, 'nome_popular': 'Matheus Henrique'}, 'entrou': {'atleta_id': 1819, 'nome_popular': 'Thaciano'}, 'periodo': '2º tempo', 'minuto': '39:03'}, {'saiu': {'atleta_id': 1917, 'nome_popular': 'Diego Souza'}, 'entrou': {'atleta_id': 1819, 'nome_popular': 'Thaciano'}, 'periodo': '2º tempo', 'minuto': '40:33'}]","[{'saiu': {'atleta_id': 2287, 'nome_popular': 'Mateus Vital'}, 'entrou': {'atleta_id': 2414, 'nome_popular': 'Araos'}, 'periodo': '1º tempo', 'minuto': '35:20'}, {'saiu': {'atleta_id': 2275, 'nome_popular': 'Ramiro'}, 'entrou': {'atleta_id': 4547, 'nome_popular': 'Ruan'}, 'periodo': '2º tempo', 'minuto': '33:23'}, {'saiu': {'atleta_id': 2281, 'nome_popular': 'Luan'}, 'entrou': {'atleta_id': 2415, 'nome_popular': 'Éderson'}, 'periodo': '2º tempo', 'minuto': '33:37'}, {'saiu': {'atleta_id': 2343, 'nome_popular': 'Cantillo'}, 'entrou': {'atleta_id': 4519, 'nome_popular': 'Léo Natel'}, 'periodo': '2º tempo', 'minuto': '44:50'}, {'saiu': {'atleta_id': 2274, 'nome_popular': 'Gabriel'}, 'entrou': {'atleta_id': 2270, 'nome_popular': 'Camacho'}, 'periodo': '2º tempo', 'minuto': '45:00'}]","[{'cartao_id': 2586, 'atleta': {'atleta_id': 1818, 'nome_popular': 'Kannemann'}, 'minuto': '48:09', 'periodo': '1º tempo'}]","[{'cartao_id': 2585, 'atleta': {'atleta_id': 2274, 'nome_popular': 'Gabriel'}, 'minuto': '37:26', 'periodo': '1º tempo'}, {'cartao_id': 2589, 'atleta': {'atleta_id': 2271, 'nome_popular': 'Gil'}, 'minuto': '31:19', 'periodo': '2º tempo'}, {'cartao_id': 2591, 'atleta': {'atleta_id': 4519, 'nome_popular': 'Léo Natel'}, 'minuto': '47:22', 'periodo': '2º tempo'}]",[],[]
